创建时间,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,进口0出口1,数据类型,整体处理效率,企业名称,设备名称,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,风量,处理效率
2025-08-07 21:57:59,9.942105004048516,8.194336598621373,0.0,52.97092064663124,1,出口浓度,14.5,连微,抽气式东星行测试,,32.72367658794993,57.00359208314208,0.8635348719370843,100.2,100.6,-0.4,0.0,0.0,12719.942103241174,87.99923187631346
2025-08-07 21:58:25,0.0,7.86073063723382,69.15556473115646,67.23524815877178,0,进口浓度,14.5,连微,抽气式东星行测试,,35.68327580367572,57.88105344299211,0.8714467416032591,100.2,100.6,-0.4,0.0,0.0,12795.003175636986,
2025-08-07 22:00:26,0.0,10.049013772132524,74.61897067963838,60.47340299112843,0,进口浓度,14.5,连微,抽气式东星行测试,,32.42904635919369,55.001624428600735,1.2532412038918774,100.2,100.6,-0.4,0.0,0.0,12050.028039940938,
2025-08-07 22:02:52,2.361593121953521,7.980315135724865,0.0,49.50829543799821,1,出口浓度,14.5,连微,抽气式东星行测试,,33.780242454451944,59.37248937345047,0.8359721499367941,100.2,100.6,-0.4,0.0,0.0,12097.232669990792,79.20124411868092
2025-08-07 22:03:06,13.39208680058116,12.160568395249848,0.0,61.377687543696574,1,出口浓度,14.5,连微,抽气式东星行测试,,33.49128386605082,56.67987208444567,1.222463674437981,100.2,100.6,-0.4,0.0,0.0,12297.469927150336,70.87481884258273
2025-08-07 22:03:34,0.0,6.865065404721843,62.77593283292087,64.26593823012126,0,进口浓度,14.5,连微,抽气式东星行测试,,35.7289825644303,60.89969838264093,1.2167721671900158,100.2,100.6,-0.4,0.0,0.0,12120.32502084528,
2025-08-07 22:05:07,0.0,10.107413045090274,73.93730060204582,67.62428699461844,0,进口浓度,14.5,连微,抽气式东星行测试,,35.52116226944456,60.59225905581585,1.4973984339341353,100.2,100.6,-0.4,0.0,0.0,12112.58676712286,
2025-08-07 22:05:51,12.67638673497672,9.066394670894722,0.0,63.6911838595731,1,出口浓度,14.5,连微,抽气式东星行测试,,34.77967430822387,56.63880732372702,1.0060624675441876,100.2,100.6,-0.4,0.0,0.0,12563.230652211048,71.58209609453269
2025-08-07 22:06:06,0.0,7.159615370652785,74.23316759807939,63.67205109085256,0,进口浓度,14.5,连微,抽气式东星行测试,,33.509700090584104,55.22296700615094,1.2468351258574366,100.2,100.6,-0.4,0.0,0.0,12465.701583120408,
2025-08-08 00:22:01,0.0,4.733652078356532,80.36242059796382,65.1223700996368,0,进口浓度,14.8,连微,抽气式东星行测试,,35.2414157093152,60.975024729230206,1.1688595285159864,100.2,100.6,-0.4,0.0,0.0,12563.21196880484,
2025-08-08 00:26:36,13.800611998386444,7.082710799896147,0.0,59.4477003750668,1,出口浓度,14.8,连微,抽气式东星行测试,,35.167855090842274,59.29341594197407,1.213866139696118,100.2,100.6,-0.4,0.0,0.0,12286.517108708878,72.21039999240061
2025-08-08 00:29:39,4.9954562134732345,8.653329631426155,0.0,56.91400130072301,1,出口浓度,14.8,连微,抽气式东星行测试,,33.49306984718446,60.41092536022986,1.3910095337132495,100.2,100.6,-0.4,0.0,0.0,12540.76701511216,78.01778095498587
2025-08-08 00:32:22,0.0,5.60937940222076,73.17111737438172,64.02773601030026,0,进口浓度,14.8,连微,抽气式东星行测试,,33.48843966327561,60.90107674959766,1.0290752510071166,100.2,100.6,-0.4,0.0,0.0,12147.633186088708,
2025-08-08 00:35:46,9.218311616373253,9.065618909130311,0.0,59.01192057152144,1,出口浓度,14.8,连微,抽气式东星行测试,,33.63130311251667,60.76831849359176,1.4271688530114313,100.2,100.6,-0.4,0.0,0.0,12253.20030662993,73.44103729963379
2025-08-08 00:37:05,0.0,6.563229382235098,79.08239128320909,62.73330554221217,0,进口浓度,14.8,连微,抽气式东星行测试,,34.15684717481732,59.082026012134975,1.1399689371571782,100.2,100.6,-0.4,0.0,0.0,12343.453761237508,
2025-08-08 00:40:43,0.0,7.9122291852568765,79.728081257524,59.67612302494361,0,进口浓度,14.8,连微,抽气式东星行测试,,33.36659951627883,58.796184681296936,1.4411458765539686,100.2,100.6,-0.4,0.0,0.0,12851.097857942696,
2025-08-08 01:58:37,0.0,9.345607218468478,86.85921532134422,77.55719255717861,0,进口浓度,15.0,连微,抽气式东星行测试,,34.09248410632884,59.91616539922951,1.3945003097864537,100.2,100.6,-0.4,0.0,0.0,12351.13435797264,
2025-08-08 02:02:04,10.492348885268669,12.59325164972483,0.0,58.75874773130208,1,出口浓度,15.0,连微,抽气式东星行测试,,34.56187738907046,57.72192453543996,1.2570260525086343,100.2,100.6,-0.4,0.0,0.0,12895.234352002431,74.7082783125717
2025-08-08 02:06:53,4.328104338875747,12.845422524558735,0.0,65.1280990675572,1,出口浓度,15.0,连微,抽气式东星行测试,,32.431203469491095,55.8661332986881,0.9863859663765,100.2,100.6,-0.4,0.0,0.0,12950.110601682632,76.04583374332647
2025-08-08 02:09:19,0.0,11.153246538984863,79.62086014277925,73.60758071777154,0,进口浓度,15.0,连微,抽气式东星行测试,,32.38634890173526,59.88696610291332,1.1090055611983272,100.2,100.6,-0.4,0.0,0.0,12031.09744411546,
2025-08-08 02:12:21,5.660347425844215,9.198143255684933,0.0,69.47300729077449,1,出口浓度,15.0,连微,抽气式东星行测试,,32.2853446026749,56.520603408780666,0.9604047990608302,100.2,100.6,-0.4,0.0,0.0,12421.91752750333,78.93785723700842
2025-08-08 02:16:01,0.0,10.643592773673529,74.67694616316606,71.19006666962143,0,进口浓度,15.0,连微,抽气式东星行测试,,33.550989251581306,56.25069042908192,1.2647418422597616,100.2,100.6,-0.4,0.0,0.0,12589.690796431569,
2025-08-08 02:18:04,0.0,10.311531423202013,80.29400076971056,68.60666072312439,0,进口浓度,15.0,连微,抽气式东星行测试,,33.96533387830893,55.18910823017336,1.2942426292417797,100.2,100.6,-0.4,0.0,0.0,12031.040320215989,
2025-08-08 02:20:40,14.44864149290054,13.250907789301914,0.0,63.19600603769846,1,出口浓度,15.0,连微,抽气式东星行测试,,34.15606921225152,55.58804090720572,0.8054168437277333,100.2,100.6,-0.4,0.0,0.0,12620.231724386183,78.77637303417964
2025-08-08 03:47:55,0.0,9.852345675675355,93.3705408657914,83.52529460922943,0,进口浓度,15.3,连微,抽气式东星行测试,,33.349530793469505,58.62165240871907,1.221061569419464,100.2,100.6,-0.4,0.0,0.0,12322.872506900232,
2025-08-08 03:53:08,15.779488427864202,14.135104091085552,0.0,74.53188022897572,1,出口浓度,15.3,连微,抽气式东星行测试,,34.45486901434085,55.56972256348851,1.211930563186776,100.2,100.6,-0.4,0.0,0.0,12593.429065217948,86.88106726498062
2025-08-08 03:55:42,6.5600696757121,12.948630792556214,0.0,68.4182901417428,1,出口浓度,15.3,连微,抽气式东星行测试,,32.72493310162962,56.64844688909341,0.8244074069268581,100.2,100.6,-0.4,0.0,0.0,12801.307677663715,83.39157310383438
2025-08-08 03:56:23,0.0,10.489140395698476,99.78986003175136,80.9034691190203,0,进口浓度,15.3,连微,抽气式东星行测试,,34.06694529924091,56.04351207177021,1.2461404559327445,100.2,100.6,-0.4,0.0,0.0,12853.555062135652,
2025-08-08 04:00:25,6.580136707424406,13.517585657608867,0.0,74.14040203534923,1,出口浓度,15.3,连微,抽气式东星行测试,,34.74722943171251,60.81138861942475,1.340068753627932,100.2,100.6,-0.4,0.0,0.0,12482.14619223958,76.22606650100882
2025-08-08 04:03:09,0.0,12.454446267099954,90.86382922023772,86.26549880612642,0,进口浓度,15.3,连微,抽气式东星行测试,,32.70652642167993,57.26031765537894,1.028819519161036,100.2,100.6,-0.4,0.0,0.0,12223.422649056243,
2025-08-08 04:07:08,0.0,11.810602438622563,104.39617806320064,84.6602938903736,0,进口浓度,15.3,连微,抽气式东星行测试,,34.855311794420075,59.85051106068999,0.8749663885578212,100.2,100.6,-0.4,0.0,0.0,12116.089538496268,
2025-08-08 04:12:51,8.859911817833794,10.70285760956476,0.0,82.97344737934407,1,出口浓度,15.3,连微,抽气式东星行测试,,34.420823888861264,55.14206921032506,0.8413745664894192,100.2,100.6,-0.4,0.0,0.0,12794.337352357215,80.74933652217268
2025-08-08 14:21:44,0.0,11.08823371127536,94.22319927771136,74.2469910013937,0,进口浓度,15.5,连微,抽气式东星行测试,,34.28168249686929,58.9878456978433,1.175860718958254,100.2,100.6,-0.4,0.0,0.0,12996.520441367618,
2025-08-08 14:21:47,14.596001608703308,12.757754076657609,0.0,62.07091352446416,1,出口浓度,15.5,连微,抽气式东星行测试,,35.15999265480824,56.11306111136618,0.8295127751729212,100.2,100.6,-0.4,0.0,0.0,12559.666581748095,75.80620732204007
2025-08-08 14:48:40,0.0,12.14856561417595,90.43860706701211,81.33862831126756,0,进口浓度,15.5,连微,抽气式东星行测试,,34.753806757615834,59.17149737001304,1.3143433551732246,100.2,100.6,-0.4,0.0,0.0,12605.204817647798,
2025-08-08 16:02:17,0.0,9.845074562531998,98.14554637114462,74.69722314472311,0,进口浓度,15.8,连微,抽气式东星行测试,,34.704400462256054,56.67113281476096,1.360512546339547,100.2,100.6,-0.4,0.0,0.0,12669.684623622232,
2025-08-08 16:04:31,8.000057724792503,13.140721834248584,0.0,72.45450595831893,1,出口浓度,15.8,连微,抽气式东星行测试,,35.208977692422536,59.12999307937989,1.08893854989509,100.2,100.6,-0.4,0.0,0.0,12685.97965956842,87.81552593089191
2025-08-08 16:06:49,15.386266676415165,10.689186366779497,0.0,67.26725873475948,1,出口浓度,15.8,连微,抽气式东星行测试,,34.08045071880268,55.70326459666756,1.2141725634894671,100.2,100.6,-0.4,0.0,0.0,12291.461114872958,76.17567826169241
2025-08-08 16:07:07,0.0,11.611465363146774,92.06033618923962,74.72095895594218,0,进口浓度,15.8,连微,抽气式东星行测试,,35.549093057140034,59.85746494667034,1.3272138910474474,100.2,100.6,-0.4,0.0,0.0,12391.630235942775,
2025-08-08 16:07:52,17.28566125192489,15.05730294390523,0.0,67.20947941733989,1,出口浓度,15.8,连微,抽气式东星行测试,,33.36559772927582,56.52835428443478,1.1200496706487857,100.2,100.6,-0.4,0.0,0.0,12124.429277826202,79.41405050700801
2025-08-08 16:08:37,0.0,10.650012258319304,88.63417013080397,72.0127023391896,0,进口浓度,15.8,连微,抽气式东星行测试,,35.247964737836185,56.52886517023172,1.1521769701923454,100.2,100.6,-0.4,0.0,0.0,12934.751018813651,
2025-08-08 16:11:36,0.0,12.36232135876316,90.06502192021394,76.45842238434828,0,进口浓度,15.8,连微,抽气式东星行测试,,33.68197277781933,56.59420722950964,0.8437709745462363,100.2,100.6,-0.4,0.0,0.0,12628.112725777157,
2025-08-08 16:14:17,14.048265585207396,10.110874506739854,0.0,66.85896749086486,1,出口浓度,15.8,连微,抽气式东星行测试,,33.25256792066827,55.83836417709759,1.3941609492478495,100.2,100.6,-0.4,0.0,0.0,12760.124421129374,94.85474945129866
2025-08-08 16:15:31,6.276434737166144,9.88407933111244,0.0,61.58359786596476,1,出口浓度,15.8,连微,抽气式东星行测试,,34.14089054669184,55.76453269051928,0.9551309882774316,100.2,100.6,-0.4,0.0,0.0,12743.023124983343,80.58159697892009
2025-08-08 16:15:52,0.0,11.718876203424983,70.72935973986594,71.94603713836963,0,进口浓度,15.8,连微,抽气式东星行测试,,32.44572816305178,60.86101756800831,1.3912926079998351,100.2,100.6,-0.4,0.0,0.0,12284.188102407774,
2025-08-08 16:15:52,0.0,9.95943882274587,75.07957442100529,77.38385125192407,0,进口浓度,15.8,连微,抽气式东星行测试,,35.00690624912786,60.56710923698317,1.3710688374842508,100.2,100.6,-0.4,0.0,0.0,12236.362331745797,
2025-08-08 16:20:08,0.0,11.362649496141987,73.78931790963979,77.48856099697767,0,进口浓度,15.8,连微,抽气式东星行测试,,35.89634404390243,59.85730200199442,1.176955690723673,100.2,100.6,-0.4,0.0,0.0,12246.192953328657,
2025-08-08 16:20:19,13.52279140592328,10.914546491850723,0.0,69.61792711548408,1,出口浓度,15.8,连微,抽气式东星行测试,,35.567540710375994,60.50575319917537,1.34361503022164,100.2,100.6,-0.4,0.0,0.0,12003.168361177824,86.77903985762862
2025-08-08 17:59:17,0.0,11.549171856673588,80.00452120882555,59.24422594784302,0,进口浓度,16.1,连微,抽气式东星行测试,,33.616025245402184,56.30757015858048,0.9189045763429098,100.2,100.6,-0.4,0.0,0.0,12274.141767984373,
2025-08-08 18:01:23,16.04837293068201,14.558780963947536,0.0,53.68035777916696,1,出口浓度,16.1,连微,抽气式东星行测试,,35.510922267130404,60.76393047083658,1.0908860016386015,100.2,100.6,-0.4,0.0,0.0,12563.30911251957,86.13693138539435
2025-08-08 18:04:54,0.0,10.565507459590709,65.71795588817176,61.04270993354176,0,进口浓度,16.1,连微,抽气式东星行测试,,33.07648656864747,60.46959187077429,1.0924700169087154,100.2,100.6,-0.4,0.0,0.0,12158.098199729187,
2025-08-08 18:05:36,9.699636875951638,12.681032835806676,0.0,55.8839695105376,1,出口浓度,16.1,连微,抽气式东星行测试,,34.123746240441264,56.17427337970894,1.2632179699090211,100.2,100.6,-0.4,0.0,0.0,12381.444084380357,71.19946315152761
2025-08-08 18:08:31,0.0,11.644476272441546,59.71813087035719,59.147946140775126,0,进口浓度,16.1,连微,抽气式东星行测试,,34.4617998211179,58.316944124552535,1.2840296965834563,100.2,100.6,-0.4,0.0,0.0,12525.25386908658,
2025-08-08 18:08:52,0.0,9.412175435917264,62.15929242854284,58.9767498116377,0,进口浓度,16.1,连微,抽气式东星行测试,,33.7435750746284,60.22605229538513,1.1324639494665032,100.2,100.6,-0.4,0.0,0.0,12409.464376506196,
2025-08-08 18:09:00,8.637386069868052,9.568738739462264,0.0,61.55821456921309,1,出口浓度,16.1,连微,抽气式东星行测试,,34.48377859747846,58.43565429693261,1.255517384003102,100.2,100.6,-0.4,0.0,0.0,12871.82788516461,91.67017626417964
2025-08-08 18:12:28,17.780603732368235,10.89752329388966,0.0,55.13322663912328,1,出口浓度,16.1,连微,抽气式东星行测试,,33.69305604383117,56.007557298373214,1.127963377150255,100.2,100.6,-0.4,0.0,0.0,12961.34213503737,85.0658584595712
2025-08-08 18:13:37,0.0,11.907403333333544,55.74383780675328,60.25085072316479,0,进口浓度,16.1,连微,抽气式东星行测试,,35.13257435496838,58.20371994931119,0.8150616480231615,100.2,100.6,-0.4,0.0,0.0,12553.438654250356,
2025-08-08 18:15:29,0.0,9.531754001859486,67.5155311825724,62.89698284327193,0,进口浓度,16.1,连微,抽气式东星行测试,,32.747226841618016,59.72145015040397,1.0043171119006962,100.2,100.6,-0.4,0.0,0.0,12171.794546889883,
2025-08-08 18:16:11,9.380067045020567,14.047899932933024,0.0,55.62386222043708,1,出口浓度,16.1,连微,抽气式东星行测试,,35.579352738167344,57.3628340572841,1.3395934748601754,100.2,100.6,-0.4,0.0,0.0,12469.066889255564,91.16342785438354
2025-08-08 18:17:35,0.0,11.251934503843882,63.84484403423945,61.23231792223515,0,进口浓度,16.1,连微,抽气式东星行测试,,35.13262982008687,57.7744312843288,1.3243333955435563,100.2,100.6,-0.4,0.0,0.0,12710.20918421355,
2025-08-08 18:18:57,15.339743093654093,10.140586747870833,0.0,57.3054249123645,1,出口浓度,16.1,连微,抽气式东星行测试,,32.16909414729697,60.8971377928894,1.0204519624122472,100.2,100.6,-0.4,0.0,0.0,12287.202495789325,83.22232630082183
2025-08-08 19:57:05,0.0,13.592009247426432,65.12561080093342,75.1482861435235,0,进口浓度,16.3,连微,抽气式东星行测试,,32.462144780290004,60.42499122377096,1.2966904483197443,100.2,100.6,-0.4,0.0,0.0,12299.51796214002,
2025-08-08 19:57:42,6.937209851383091,12.98812430129273,0.0,67.76393843082543,1,出口浓度,16.3,连微,抽气式东星行测试,,32.86228172288947,59.65043234699012,1.3599657652699149,100.2,100.6,-0.4,0.0,0.0,12449.940434584,84.76074788542917
2025-08-08 19:58:52,18.55084581220561,10.903865437234256,0.0,68.45912484148266,1,出口浓度,16.3,连微,抽气式东星行测试,,33.58544308675801,55.85389196945927,1.1606016939476749,100.2,100.6,-0.4,0.0,0.0,12903.663675777809,76.32299883044806
2025-08-08 19:59:26,0.0,12.464711997921611,77.14377713884487,70.44449720618888,0,进口浓度,16.3,连微,抽气式东星行测试,,32.818769677379706,55.78248465429843,0.8121135203496005,100.2,100.6,-0.4,0.0,0.0,12245.366006700138,
2025-08-08 20:01:34,8.246683268071811,13.90493198517979,0.0,57.37951389690711,1,出口浓度,16.3,连微,抽气式东星行测试,,33.49614256778715,57.10333066277606,1.2602754125772977,100.2,100.6,-0.4,0.0,0.0,12887.04652826065,91.8028220223975
2025-08-08 20:01:49,0.0,10.788955033523276,67.79521670026273,74.93976817592085,0,进口浓度,16.3,连微,抽气式东星行测试,,34.206426902923226,55.2431464910795,1.4298406800732055,100.2,100.6,-0.4,0.0,0.0,12847.174566086072,
2025-08-08 20:03:16,0.0,10.93896036929248,65.00275094668284,69.83224373693048,0,进口浓度,16.3,连微,抽气式东星行测试,,34.02687022584514,55.066337108258885,1.068724682959058,100.2,100.6,-0.4,0.0,0.0,12744.337713056097,
2025-08-08 20:03:43,16.372994213794357,10.42411651951806,0.0,63.911063699124085,1,出口浓度,16.3,连微,抽气式东星行测试,,34.52269803050432,57.227598593718106,0.9041819381395638,100.2,100.6,-0.4,0.0,0.0,12334.040930856105,85.3231509887224
2025-08-08 20:03:55,12.599672229191034,12.024062746900643,0.0,61.64643693771416,1,出口浓度,16.3,连微,抽气式东星行测试,,35.20489583960168,58.51372698500594,0.9373184399103772,100.2,100.6,-0.4,0.0,0.0,12758.492480870462,80.83520441570127
2025-08-08 20:05:31,0.0,12.278430952070591,79.81302628650646,72.20872345253699,0,进口浓度,16.3,连微,抽气式东星行测试,,34.99574928183408,58.03568643632334,1.2521908284352914,100.2,100.6,-0.4,0.0,0.0,12153.330005205777,
2025-08-11 02:18:47,0.0,13.67194764282921,79.56327380796947,73.82379452347612,0,进口浓度,22.1,连微,抽气式东星行测试,,32.66625530496545,58.91991800205524,0.7000396564071988,100.2,100.6,-0.4,0.0,0.0,12244.521176735698,
2025-08-11 02:20:24,0.0,15.047398533974992,83.17081450090298,73.49111234780237,0,进口浓度,22.1,连微,抽气式东星行测试,,34.22377654730368,56.8483684927275,0.9043489000668464,100.2,100.6,-0.4,0.0,0.0,12489.103225803272,
2025-08-11 02:22:11,18.412881078354665,16.57566552992508,0.0,74.08387686933793,1,出口浓度,22.1,连微,抽气式东星行测试,,32.875464086579136,59.84945099322864,0.8948581822348802,100.2,100.6,-0.4,0.0,0.0,12941.898346093,84.27609293397967
2025-08-11 02:26:19,14.301503256641745,13.676353413746904,0.0,72.93599076713546,1,出口浓度,22.1,连微,抽气式东星行测试,,35.099723830763025,58.66727704027999,0.683244774369862,100.2,100.6,-0.4,0.0,0.0,12180.460467139425,81.17066808112104
2025-08-11 02:28:50,0.0,14.911768881299071,99.3215049816166,75.84720726564245,0,进口浓度,22.1,连微,抽气式东星行测试,,32.74717889937887,56.04598339379467,1.1611845246880192,100.2,100.6,-0.4,0.0,0.0,12055.437522613329,
2025-08-11 03:38:36,0.0,15.815087565712124,67.10711461762774,67.41630565100338,0,进口浓度,22.4,连微,抽气式东星行测试,,32.21716247641979,56.13064274966417,1.1525327512468655,100.2,100.6,-0.4,0.0,0.0,12044.46561087155,
2025-08-11 03:40:01,23.333018122834016,16.694232187581378,0.0,62.88906978843304,1,出口浓度,22.4,连微,抽气式东星行测试,,34.74405818834381,57.79361208611536,0.6870812551913652,100.2,100.6,-0.4,0.0,0.0,12863.623034722516,80.95924868235605
2025-08-11 03:40:24,20.1874939402336,17.920477269009123,0.0,61.46845611393854,1,出口浓度,22.4,连微,抽气式东星行测试,,35.51406116402724,59.00408742640918,1.0543285407654948,100.2,100.6,-0.4,0.0,0.0,12236.795854847336,83.37473921372477
2025-08-11 03:40:50,0.0,16.093043427020362,88.05567840697728,69.38068668177368,0,进口浓度,22.4,连微,抽气式东星行测试,,35.161344230101875,59.881663580323846,0.7161701471679031,100.2,100.6,-0.4,0.0,0.0,12017.337018833534,
2025-08-11 03:43:12,24.11176400812037,15.178283652793098,0.0,56.121362286268194,1,出口浓度,22.4,连微,抽气式东星行测试,,32.32803952141621,58.4359954828852,0.764161779972865,100.2,100.6,-0.4,0.0,0.0,12320.734136622255,81.50536929562844
2025-08-11 03:43:19,0.0,16.385576119129418,66.07869627888573,69.69615443126833,0,进口浓度,22.4,连微,抽气式东星行测试,,35.488026461838416,58.423096741670655,0.6665772188246726,100.2,100.6,-0.4,0.0,0.0,12093.569241634314,
2025-08-11 03:44:50,0.0,15.469921889434328,83.0305998087235,61.83001319910331,0,进口浓度,22.4,连微,抽气式东星行测试,,35.70744719295999,60.6509652400112,0.7141423330612315,100.2,100.6,-0.4,0.0,0.0,12664.00836426042,
2025-08-11 03:48:05,20.244324304013404,19.7136301852967,0.0,51.23810949450706,1,出口浓度,22.4,连微,抽气式东星行测试,,34.74709411244049,57.99919145224672,1.1142912361984,100.2,100.6,-0.4,0.0,0.0,12115.1701371758,79.94548761256345
2025-08-11 03:48:26,0.0,15.825296928254804,78.17253840533806,61.310808420731945,0,进口浓度,22.4,连微,抽气式东星行测试,,32.629618201198554,60.20038533300695,0.8544404426750476,100.2,100.6,-0.4,0.0,0.0,12960.113998207038,
2025-08-11 03:48:53,0.0,15.908914630631507,71.26989889926918,61.55156296891337,0,进口浓度,22.4,连微,抽气式东星行测试,,32.46066366451494,59.62826143559908,0.7082435133179802,100.2,100.6,-0.4,0.0,0.0,12115.933895950837,
2025-08-11 03:48:57,15.87392164843347,14.387592807853054,0.0,64.52830888995979,1,出口浓度,22.4,连微,抽气式东星行测试,,32.16740447643271,58.70504777379352,1.1733022241773936,100.2,100.6,-0.4,0.0,0.0,12135.98677309602,78.57347336816
2025-08-11 03:52:40,0.0,15.014896072956898,82.21170076818329,64.53158218656091,0,进口浓度,22.4,连微,抽气式东星行测试,,32.994695401130656,60.55289791329089,0.88532578890022,100.2,100.6,-0.4,0.0,0.0,12214.089222528211,
2025-08-11 03:52:54,14.66357583848033,14.915227054587408,0.0,56.000282089399576,1,出口浓度,22.4,连微,抽气式东星行测试,,32.83360763001885,55.08045440883952,0.6124252650325582,100.2,100.6,-0.4,0.0,0.0,12650.626524365489,86.62859503389508
2025-08-11 14:05:16,0.0,15.37723348994023,83.60096774569752,71.51899247196295,0,进口浓度,22.8,连微,抽气式东星行测试,,32.00494431869275,60.58420450454734,1.1219252507682582,100.2,100.6,-0.4,0.0,0.0,12568.870086939653,
2025-08-11 14:05:45,13.922338692453728,17.577610295387423,0.0,62.81015085394152,1,出口浓度,22.8,连微,抽气式东星行测试,,35.29397457888986,59.65817791657901,0.7555163353248516,100.2,100.6,-0.4,0.0,0.0,12453.734331716973,73.54697541808001
2025-08-11 14:06:22,12.343478962973592,18.513310026400102,0.0,62.269928427298254,1,出口浓度,22.8,连微,抽气式东星行测试,,34.15855730672749,57.324212490332656,0.9925976270219328,100.2,100.6,-0.4,0.0,0.0,12130.333604008054,91.15855273363034
2025-08-11 14:07:13,0.0,12.435171086559068,67.17478061713656,71.5856140082301,0,进口浓度,22.8,连微,抽气式东星行测试,,32.624682248403,55.84507496610731,1.1201868920010472,100.2,100.6,-0.4,0.0,0.0,12053.81539778754,
2025-08-11 14:10:41,12.454115222454911,16.58780384302637,0.0,61.14377685413711,1,出口浓度,22.8,连微,抽气式东星行测试,,34.230113610472,56.667584645463926,0.7886725417000001,100.2,100.6,-0.4,0.0,0.0,12619.424775701154,81.07786441572773
2025-08-11 14:11:25,0.0,12.476869409544229,81.44635669607302,68.42114873606003,0,进口浓度,22.8,连微,抽气式东星行测试,,34.36325067348422,57.47404685146516,1.083539532658215,100.2,100.6,-0.4,0.0,0.0,12860.01090169995,
2025-08-11 14:11:35,0.0,15.915984798828664,79.9277867950563,65.22955674907796,0,进口浓度,22.8,连微,抽气式东星行测试,,33.27774066510981,60.71748676288375,1.0290066280650736,100.2,100.6,-0.4,0.0,0.0,12878.587183985475,
2025-08-11 14:19:45,0.0,14.495866639056162,70.17684393585667,71.94296324152353,0,进口浓度,22.8,连微,抽气式东星行测试,,33.3921285084477,56.71026164703832,0.6459403428239778,100.2,100.6,-0.4,0.0,0.0,12945.770153746736,
2025-08-11 14:21:00,0.0,15.501689995844217,67.43308704855765,65.52775159666024,0,进口浓度,22.8,连微,抽气式东星行测试,,35.24035123738943,57.770475257971206,0.9096743859631083,100.2,100.6,-0.4,0.0,0.0,12044.12360157774,
2025-08-11 14:21:58,10.020203772525187,13.613354460392143,0.0,66.01241862204142,1,出口浓度,22.8,连微,抽气式东星行测试,,32.490547270737004,56.24331671118641,0.6054116423750437,100.2,100.6,-0.4,0.0,0.0,12736.683061663283,80.31431826834444
2025-08-11 14:22:44,0.0,13.932678137506496,71.7192137896651,66.92085988461113,0,进口浓度,22.8,连微,抽气式东星行测试,,35.77283850580396,57.93390523620878,0.6918577964358142,100.2,100.6,-0.4,0.0,0.0,12042.623441996966,
2025-08-11 15:57:54,0.0,8.343636776332778,51.96857843793644,62.55677511418057,0,进口浓度,23.1,连微,抽气式东星行测试,,33.44448453098444,58.18416480513904,0.7747686902233415,100.2,100.6,-0.4,0.0,0.0,12300.236569341232,
2025-08-11 15:58:15,15.95447021803066,9.471382393132568,0.0,55.58013224265951,1,出口浓度,23.1,连微,抽气式东星行测试,,32.099160582346606,58.39078727819455,0.7004684696913178,100.2,100.6,-0.4,0.0,0.0,12531.69169172201,83.20305814526344
2025-08-11 16:04:05,0.0,11.641115629916342,69.69505680191655,55.85813954490892,0,进口浓度,23.1,连微,抽气式东星行测试,,33.610319410460725,59.93551268323657,1.1504109976909178,100.2,100.6,-0.4,0.0,0.0,12439.476236119635,
2025-08-11 16:06:52,9.060320893085182,11.046347889885602,0.0,50.61308148051342,1,出口浓度,23.1,连微,抽气式东星行测试,,35.29277229752879,55.47360047786982,0.9021311790718408,100.2,100.6,-0.4,0.0,0.0,12524.615915421751,90.7673259336915
2025-08-11 16:07:33,0.0,10.052456797663597,74.23256023841493,54.175329689166034,0,进口浓度,23.1,连微,抽气式东星行测试,,35.91929126578582,57.41790603465456,0.8338490287461042,100.2,100.6,-0.4,0.0,0.0,12310.601286329931,
2025-08-11 16:08:22,0.0,10.50970000195782,60.834744878660885,61.40544388169881,0,进口浓度,23.1,连微,抽气式东星行测试,,35.180413577451695,55.30346532673827,0.8524374167290436,100.2,100.6,-0.4,0.0,0.0,12666.536528373948,
2025-08-11 18:24:04,14.488286674464655,16.954496603401594,0.0,59.74358616124904,1,出口浓度,23.5,连微,抽气式东星行测试,,35.60332984169143,60.38468100631044,0.7383396106847917,100.2,100.6,-0.4,0.0,0.0,12444.456815440351,70.5603290593171
2025-08-11 18:26:22,0.0,12.4556547842348,87.14703492061663,66.56317536792422,0,进口浓度,23.5,连微,抽气式东星行测试,,33.15906661533723,58.96891807801504,0.8334804653409139,100.2,100.6,-0.4,0.0,0.0,12820.348552252355,
2025-08-11 18:27:10,0.0,12.627529346203696,58.2266590280653,64.67671793434147,0,进口浓度,23.5,连微,抽气式东星行测试,,33.040142902854505,58.210623687725096,0.7902093834582303,100.2,100.6,-0.4,0.0,0.0,12120.242889607633,
2025-08-11 18:30:28,20.908939319462927,14.230787305887736,0.0,51.375610731152655,1,出口浓度,23.5,连微,抽气式东星行测试,,32.10277176676693,58.2405698767374,0.9461976863613888,100.2,100.6,-0.4,0.0,0.0,12320.198144564592,86.66460076229592
2025-08-11 18:34:27,0.0,11.160376569308024,80.75274443537482,62.57584475357107,0,进口浓度,23.5,连微,抽气式东星行测试,,34.25371638194108,56.79733402709724,0.894238131831169,100.2,100.6,-0.4,0.0,0.0,12764.609550296902,
